DATE,CITY,TEMP,PRCP,WDSP,TEMP_ROLLING,TEMP_ROLLING_STD
2023-02-25,Jodhpur,32.3,0.0,6.5,37.18,3.2467915197027764
2023-02-26,Jodhpur,34.0,0.0,7.0,37.17999999999999,3.2467915197027764
2023-02-27,Jodhpur,38.1,0.0,15.5,37.36333333333333,3.3433911478940304
2023-02-28,Jodhpur,33.3,0.0,8.3,37.49,3.275020400041765
2023-03-01,Jodhpur,40.9,2.4,10.5,37.666666666666664,3.2622536459593054
2023-03-02,Jodhpur,41.8,2.0,5.8,37.81666666666667,3.2531240511167243
2023-03-03,Jodhpur,39.4,0.0,8.8,38.03666666666667,3.1661445425576953
2023-03-04,Jodhpur,37.2,0.0,6.3,38.26,3.129569762212018
2023-03-05,Jodhpur,39.6,0.0,9.3,38.25666666666666,3.129358569654703
2023-03-06,Jodhpur,42.6,0.0,9.8,38.266666666666666,3.124026285082301
2023-03-07,Jodhpur,39.8,0.0,6.9,38.269999999999996,3.1238956669407347
2023-03-08,Jodhpur,39.7,0.0,8.4,38.57333333333334,2.8758127287037962
2023-03-09,Jodhpur,42.9,0.0,11.3,38.82000000000001,2.8133180802550064
2023-03-10,Jodhpur,43.6,0.0,8.9,38.88,2.7967222193871617
2023-03-11,Jodhpur,37.9,0.0,10.0,39.04666666666666,2.7177238617096116
2023-03-12,Jodhpur,36.9,0.0,7.1,39.12666666666667,2.6720692399315853
2023-03-13,Jodhpur,41.7,0.0,7.5,39.39666666666666,2.348070863838918
2023-03-14,Jodhpur,37.6,1.1,10.3,39.526666666666664,2.1375031088234535
2023-03-15,Jodhpur,40.0,0.1,8.0,39.60666666666667,2.1271534051862466
2023-03-16,Jodhpur,39.8,0.0,12.1,39.85333333333334,1.769615842459909
2023-03-17,Jodhpur,40.0,0.0,12.1,39.78666666666666,1.7664953289285752
2023-03-18,Jodhpur,41.0,0.0,12.4,39.62,1.805432415488488
2023-03-19,Jodhpur,38.4,0.0,6.9,39.64666666666666,1.8079772147887943
2023-03-20,Jodhpur,36.8,0.0,13.3,39.88666666666667,1.9447069335689888
2023-03-21,Jodhpur,38.2,1.5,11.3,40.05333333333333,2.1251747730697312
2023-03-22,Jodhpur,40.6,0.0,13.2,39.970000000000006,2.070174072307738
2023-03-23,Jodhpur,41.7,0.0,7.1,39.913333333333334,2.0980669811689276
2023-03-24,Jodhpur,39.0,0.0,5.9,40.06666666666667,2.244892030785687
2023-03-25,Jodhpur,40.2,0.0,6.7,40.063333333333325,2.240610035979791
2023-03-26,Jodhpur,38.8,0.0,6.4,39.970000000000006,2.1444636014470064
2023-03-27,Jodhpur,40.4,0.0,8.9,39.99,2.1272209489183935
2023-03-28,Jodhpur,37.9,1.4,8.5,40.2,2.1226203714699743
2023-03-29,Jodhpur,40.5,0.0,19.6,40.25,2.176163977087304
2023-03-30,Jodhpur,40.7,0.0,9.9,40.38333333333333,2.130255502456721
2023-03-31,Jodhpur,38.9,0.0,5.7,40.41333333333333,2.1310080718521127
2023-04-01,Jodhpur,36.8,0.0,7.1,40.54666666666666,2.214798711696694
2023-04-02,Jodhpur,40.2,0.0,5.9,40.63666666666666,2.246450584785932
2023-04-03,Jodhpur,44.4,0.0,6.9,40.47666666666667,2.3862657789559183
2023-04-04,Jodhpur,44.6,0.0,10.4,40.70333333333334,2.5023414322746116
2023-04-05,Jodhpur,40.1,0.0,7.0,40.779999999999994,2.412238908508883
2023-04-06,Jodhpur,38.1,0.0,7.8,40.873333333333335,2.3626305230623204
2023-04-07,Jodhpur,44.3,0.0,9.5,41.093333333333334,2.6286135500301824
2023-04-08,Jodhpur,42.8,0.0,8.0,41.04666666666666,2.6298988224058992
2023-04-09,Jodhpur,40.8,0.0,6.7,41.093333333333334,2.6046289474746622
2023-04-10,Jodhpur,38.5,0.0,5.7,41.226666666666674,2.65913303648898
2023-04-11,Jodhpur,43.2,1.4,12.1,41.38333333333333,2.6496692484981503
2023-04-12,Jodhpur,43.2,0.0,7.5,41.36666666666667,2.6576283611045204
2023-04-13,Jodhpur,41.6,0.0,7.9,41.54666666666666,2.596912401870435
2023-04-14,Jodhpur,40.9,0.1,8.1,41.49,2.638749703931763
2023-04-15,Jodhpur,43.8,0.0,9.0,41.563333333333325,2.6465961657131944
2023-04-16,Jodhpur,42.7,0.0,7.3,41.60666666666667,2.611900263889437
2023-04-17,Jodhpur,36.2,3.8,7.3,41.78,2.4494052761632785
2023-04-18,Jodhpur,45.2,4.2,7.5,41.77,2.4566798452523115
2023-04-19,Jodhpur,39.1,0.0,15.9,41.55,2.508021613501979
2023-04-20,Jodhpur,41.0,0.0,7.8,41.32000000000001,2.5349148118720373
2023-04-21,Jodhpur,47.2,0.2,6.7,41.30333333333333,2.5448370089848233
2023-04-22,Jodhpur,40.3,0.0,7.1,41.49666666666667,2.5132042102262235
2023-04-23,Jodhpur,40.4,0.0,7.4,41.403333333333336,2.4568669891344994
2023-04-24,Jodhpur,44.2,2.2,6.4,41.260000000000005,2.4976678777584063
2023-04-25,Jodhpur,43.5,0.0,11.2,41.20666666666666,2.524764698265795
2023-04-26,Jodhpur,39.9,0.0,11.4,41.26,2.482157015234096
2023-04-27,Jodhpur,43.3,1.7,5.1,41.163333333333334,2.4603733012714093
2023-04-28,Jodhpur,38.8,0.0,7.9,41.01,2.4723784444161816
2023-04-29,Jodhpur,42.9,0.0,6.0,41.03333333333333,2.4814252485956128
2023-04-30,Jodhpur,40.2,0.0,9.1,41.00666666666667,2.487199412902032
2023-05-01,Jodhpur,42.0,3.4,7.1,40.88666666666667,2.4340590950428687
2023-05-02,Jodhpur,39.9,0.0,8.5,40.983333333333334,2.5627414380231386
2023-05-03,Jodhpur,37.8,0.0,8.6,41.123333333333335,2.4021087479091343
2023-05-04,Jodhpur,37.7,0.0,11.3,41.086666666666666,2.345462726691437
2023-05-05,Jodhpur,39.6,0.0,6.1,41.16,2.3154056768255193
2023-05-06,Jodhpur,43.9,0.0,7.3,41.23666666666667,2.3477771340705114
2023-05-07,Jodhpur,41.5,0.0,7.5,40.96666666666667,2.0899320783111603
2023-05-08,Jodhpur,38.5,0.0,7.0,41.01,2.089109693229345
2023-05-09,Jodhpur,39.2,0.0,8.1,41.016666666666666,2.0874143935919127
2023-05-10,Jodhpur,40.1,1.8,9.4,40.839999999999996,2.032257111075572
2023-05-11,Jodhpur,40.3,0.0,7.9,40.72333333333333,1.9739132030900766
2023-05-12,Jodhpur,38.6,0.7,11.4,40.72666666666667,1.972558872568096
2023-05-13,Jodhpur,42.3,0.0,7.9,40.623333333333335,1.9134160340971917
2023-05-14,Jodhpur,40.1,0.0,7.9,40.70666666666666,1.885504292432558
2023-05-15,Jodhpur,40.2,0.0,6.6,40.68,1.8588836100902237
2023-05-16,Jodhpur,45.6,0.0,8.3,40.57333333333334,1.975528446689178
2023-05-17,Jodhpur,40.4,0.0,10.9,40.54,1.958993407955675
2023-05-18,Jodhpur,44.1,0.0,9.9,40.343333333333334,2.293120646379204
2023-05-19,Jodhpur,41.3,0.0,7.1,40.169999999999995,2.659290805122092
2023-05-20,Jodhpur,43.3,0.0,12.8,39.98,3.0208927659631164
2023-05-21,Jodhpur,39.1,0.0,7.8,39.89666666666667,3.065883833115817
2023-05-22,Jodhpur,41.6,0.3,7.8,39.61333333333333,3.075905623113114
2023-05-23,Jodhpur,40.6,0.0,5.7,39.46666666666667,3.087721326238133
2023-05-24,Jodhpur,38.9,0.0,12.9,39.313333333333325,3.2474640857915245
2023-05-25,Jodhpur,40.0,0.0,6.6,39.083333333333336,3.4909818136146957
2023-05-26,Jodhpur,40.0,0.0,9.6,38.906666666666666,3.570949196070926
2023-05-27,Jodhpur,40.2,0.0,15.5,38.71666666666667,3.6451274357679955
2023-05-28,Jodhpur,41.3,2.6,8.0,38.54,3.777026745269726
2023-05-29,Jodhpur,42.1,0.0,5.4,38.25,3.8122081572866438
2023-05-30,Jodhpur,37.0,0.0,6.5,38.126666666666665,3.810143750870684
2023-05-31,Jodhpur,41.0,0.0,8.4,37.916666666666664,3.8651478388403246
2023-06-01,Jodhpur,34.0,0.0,6.9,37.54,3.634281221919967
2023-06-02,Jodhpur,32.6,0.4,10.8,37.42999999999999,3.594454541133599
2023-06-03,Jodhpur,32.0,0.0,7.4,37.193333333333335,3.36666552862165
2023-06-04,Jodhpur,37.1,0.0,11.4,37.05,3.2761152352264507
2023-06-05,Jodhpur,35.4,0.1,13.0,36.74333333333333,3.096570219845967
2023-06-06,Jodhpur,37.1,0.0,10.2,36.46666666666667,3.2459346811085275
2023-06-07,Jodhpur,33.9,0.0,5.6,36.20666666666667,3.1309283996409603
2023-06-08,Jodhpur,32.3,0.2,8.5,36.00666666666667,3.03064046188187
2023-06-09,Jodhpur,34.8,0.0,8.8,35.88666666666667,2.9830247705323125
2023-06-10,Jodhpur,34.6,0.0,9.1,35.77666666666667,2.885359397124538
2023-06-11,Jodhpur,33.3,0.0,8.0,35.54333333333334,2.8142106547299504
2023-06-12,Jodhpur,33.6,0.0,6.6,35.416666666666664,2.6796916103232773
2023-06-13,Jodhpur,36.4,0.0,7.8,35.28666666666666,2.4708972729220284
2023-06-14,Jodhpur,33.9,0.0,11.1,35.059999999999995,2.1098455573482764
2023-06-15,Jodhpur,34.3,0.0,7.0,34.96,2.0856818946132307
2023-06-16,Jodhpur,37.1,0.0,5.3,34.81666666666667,1.7819174742556603
2023-06-17,Jodhpur,37.0,0.0,11.3,34.63333333333333,2.1197484127446695
2023-06-18,Jodhpur,37.0,0.0,17.2,34.446666666666665,2.5147473079792193
2023-06-19,Jodhpur,34.1,0.5,6.0,34.28333333333333,2.8197680674167556
2023-06-20,Jodhpur,30.8,0.0,7.9,33.92333333333333,3.1210832926310204
2023-06-21,Jodhpur,33.8,0.0,8.9,33.52333333333333,3.6495331145261964
2023-06-22,Jodhpur,34.6,0.0,17.3,33.20333333333333,3.744741907531586
2023-06-23,Jodhpur,35.3,0.0,8.0,32.97,3.914090373033841
2023-06-24,Jodhpur,36.7,0.0,7.9,32.86333333333333,3.976090900693173
2023-06-25,Jodhpur,33.0,0.0,10.5,32.766666666666666,3.96261262938671
2023-06-26,Jodhpur,36.4,0.8,7.6,32.626666666666665,3.9697939956396278
2023-06-27,Jodhpur,37.4,0.0,7.0,32.4,4.121265289472064
2023-06-28,Jodhpur,35.3,0.0,8.4,32.13666666666667,4.290846981202234
2023-06-29,Jodhpur,34.0,0.0,16.4,31.826666666666668,4.308126509631408
2023-06-30,Jodhpur,36.7,6.5,6.4,31.676666666666666,4.311786839249691
2023-07-01,Jodhpur,28.5,0.0,9.6,31.58,4.2833599444587325
2023-07-02,Jodhpur,27.0,3.4,7.8,31.333333333333332,4.165981552869742
2023-07-03,Jodhpur,27.1,0.0,6.3,31.006666666666664,4.089847255670201
2023-07-04,Jodhpur,26.3,0.0,7.5,30.74,3.943794776782859
2023-07-05,Jodhpur,23.4,0.0,12.2,30.513333333333332,3.939432248025351
2023-07-06,Jodhpur,27.5,0.4,7.6,30.53666666666667,3.943259926834037
2023-07-07,Jodhpur,26.9,7.0,11.0,30.366666666666664,3.907493537694836
2023-07-08,Jodhpur,29.1,0.0,12.6,30.19,3.828509208376175
2023-07-09,Jodhpur,31.9,2.9,5.9,29.95,3.721303998368899
2023-07-10,Jodhpur,30.4,0.0,7.8,29.73,3.496811355388351
2023-07-11,Jodhpur,26.5,0.0,10.7,29.446666666666665,3.566388430440819
2023-07-12,Jodhpur,25.7,5.9,12.3,29.213333333333335,3.3159731845900193
2023-07-13,Jodhpur,27.1,0.1,6.2,28.89333333333333,2.9406700307728535
2023-07-14,Jodhpur,29.4,0.0,10.3,28.596666666666668,2.7121035649707435
2023-07-15,Jodhpur,31.4,0.0,10.8,28.493333333333332,2.553555105761672
2023-07-16,Jodhpur,29.7,0.0,9.7,28.25333333333333,2.0429413098282825
2023-07-17,Jodhpur,27.2,0.0,16.0,28.166666666666668,2.0867948254868676
2023-07-18,Jodhpur,29.0,0.0,9.7,27.9,2.670528812413687
2023-07-19,Jodhpur,27.3,0.0,8.8,27.713333333333335,2.9130779235211652
2023-07-20,Jodhpur,31.5,0.0,6.6,27.543333333333333,3.1384911082847213
2023-07-21,Jodhpur,28.7,5.0,7.7,27.543333333333333,3.1384911082847213
2023-07-22,Jodhpur,29.3,0.0,7.3,27.323333333333334,3.3647957701342452
2023-07-23,Jodhpur,28.1,0.0,7.5,27.220000000000002,3.4253013962530487
2023-07-24,Jodhpur,30.1,0.0,14.7,26.96333333333333,3.565203803560216
2023-07-25,Jodhpur,24.5,0.0,9.3,26.610000000000003,3.5842904362000576
2023-07-26,Jodhpur,29.4,0.0,6.7,26.310000000000002,3.6324542857318622
2023-07-27,Jodhpur,27.8,0.0,7.4,26.2,3.6762049396927585
2023-07-28,Jodhpur,26.4,0.0,13.1,26.053333333333335,3.7830596386900663
2023-07-29,Jodhpur,30.9,0.0,9.2,25.759999999999998,4.0320782696290225
2023-07-30,Jodhpur,29.5,0.0,6.3,25.283333333333335,4.4140905521182585
2023-07-31,Jodhpur,25.9,0.0,16.1,24.923333333333336,4.33777977003607
2023-08-01,Jodhpur,19.0,0.0,11.8,24.666666666666668,4.272714822454671
2023-08-02,Jodhpur,21.5,0.0,10.3,24.436666666666667,4.317125746679677
2023-08-03,Jodhpur,21.2,0.0,6.6,24.10666666666667,4.334618730664877
2023-08-04,Jodhpur,23.4,0.0,12.2,23.89333333333333,4.329524409123515
2023-08-05,Jodhpur,20.9,0.0,6.4,23.42,4.244623373894067
2023-08-06,Jodhpur,23.8,0.0,5.9,23.22666666666667,4.126276883528443
2023-08-07,Jodhpur,21.4,0.9,6.4,22.85,4.068105549100427
2023-08-08,Jodhpur,21.3,0.3,9.8,22.59333333333333,3.9671003336785273
2023-08-09,Jodhpur,21.4,0.0,13.4,22.223333333333336,3.754783921725939
2023-08-10,Jodhpur,23.2,0.0,9.6,22.133333333333333,3.730612719697512
2023-08-11,Jodhpur,21.3,1.0,7.0,21.876666666666665,3.469143125180853
2023-08-12,Jodhpur,18.3,0.0,9.8,21.703333333333333,3.2881693191296355
2023-08-13,Jodhpur,15.1,0.0,16.9,21.69,3.2692243095584588
2023-08-14,Jodhpur,20.6,0.0,8.5,21.430000000000003,2.7859437823871818
2023-08-15,Jodhpur,22.0,0.0,5.9,21.07,2.3745997847915707
2023-08-16,Jodhpur,20.3,0.0,5.6,20.906666666666663,2.1924530952140793
2023-08-17,Jodhpur,19.1,0.0,14.6,20.889999999999997,2.209282923141333
2023-08-18,Jodhpur,20.9,0.0,7.9,20.756666666666664,2.2904123003835566
2023-08-19,Jodhpur,17.3,0.0,8.3,20.610000000000003,2.3993318035339457
2023-08-20,Jodhpur,22.9,0.0,8.8,20.326666666666668,2.555309999863716
2023-08-21,Jodhpur,18.0,0.0,8.6,20.05333333333333,2.9063228732677637
2023-08-22,Jodhpur,20.4,0.0,9.6,19.779999999999998,2.927326660848016
2023-08-23,Jodhpur,19.0,0.0,7.7,19.523333333333333,3.1121212782563576
2023-08-24,Jodhpur,21.8,0.4,9.1,19.333333333333332,3.173308219740489
2023-08-25,Jodhpur,21.7,0.0,8.7,19.133333333333333,3.227183391702347
2023-08-26,Jodhpur,22.6,0.0,7.3,18.776666666666667,3.3511380808291005
2023-08-27,Jodhpur,26.0,0.0,9.1,18.62333333333333,3.3369078535359433
2023-08-28,Jodhpur,23.1,0.0,13.7,18.483333333333334,3.4375295192046953
2023-08-29,Jodhpur,18.7,0.6,8.4,18.566666666666666,3.3825447809901434
2023-08-30,Jodhpur,21.0,0.8,8.4,18.533333333333335,3.3667064980006085
2023-08-31,Jodhpur,18.5,0.0,5.8,18.353333333333335,3.318987520452723
2023-09-01,Jodhpur,17.5,3.9,9.1,18.15,3.3818735880453357
2023-09-02,Jodhpur,16.8,0.0,5.3,18.203333333333333,3.409872414777254
2023-09-03,Jodhpur,14.9,0.0,7.8,18.029999999999998,3.4002180457467857
2023-09-04,Jodhpur,12.7,0.0,6.5,17.906666666666663,3.493435551720455
2023-09-05,Jodhpur,15.6,0.0,7.4,17.666666666666668,3.3841754798122317
2023-09-06,Jodhpur,13.7,0.0,9.2,17.646666666666665,3.3839105447269255
2023-09-07,Jodhpur,15.6,0.0,7.6,17.60666666666667,3.3572292900170764
2023-09-08,Jodhpur,15.4,0.0,9.2,17.57,3.347479751941244
2023-09-09,Jodhpur,12.5,0.0,8.0,17.316666666666666,3.303611746969383
2023-09-10,Jodhpur,16.7,0.0,9.4,17.103333333333335,3.2162822115556464
2023-09-11,Jodhpur,14.1,1.5,7.5,16.846666666666668,3.066249346917622
2023-09-12,Jodhpur,17.6,0.0,11.7,16.496666666666666,2.5394111906904326
2023-09-13,Jodhpur,19.6,0.0,10.2,16.330000000000002,2.237170318613286
2023-09-14,Jodhpur,16.6,0.0,8.5,16.123333333333335,2.296276346059592
2023-09-15,Jodhpur,14.2,0.0,9.6,16.086666666666666,2.2233453100716543
2023-09-16,Jodhpur,20.7,0.0,9.4,15.993333333333334,2.1768267530157774
2023-09-17,Jodhpur,15.7,0.6,7.1,15.890000000000002,2.1764174929111872
2023-09-18,Jodhpur,13.6,0.0,5.1,15.926666666666668,2.2013997636825913
2023-09-19,Jodhpur,15.7,0.0,9.5,15.823333333333332,2.3207732559965164
2023-09-20,Jodhpur,17.4,0.0,12.2,15.793333333333333,2.367878918930229
2023-09-21,Jodhpur,19.2,0.0,5.4,15.71,2.4183707824444256
2023-09-22,Jodhpur,17.9,0.5,10.7,15.79,2.3891060223875464
2023-09-23,Jodhpur,14.2,0.0,10.7,15.616666666666667,2.584046990783308
2023-09-24,Jodhpur,15.3,0.0,8.6,15.59,2.5904799182580267
2023-09-25,Jodhpur,14.9,0.0,8.4,15.65,2.536730178793471
2023-09-26,Jodhpur,15.5,1.3,7.5,15.6,2.5300947235916658
2023-09-27,Jodhpur,18.1,6.5,5.7,15.683333333333334,2.5201372887254663
2023-09-28,Jodhpur,12.5,0.0,8.5,15.416666666666666,2.725243846519074
2023-09-29,Jodhpur,19.9,0.0,18.4,15.276666666666666,2.6083001907485746
2023-09-30,Jodhpur,15.7,0.0,14.0,15.156666666666668,2.6280559660937834
2023-10-01,Jodhpur,14.4,1.7,6.2,15.193333333333333,2.621914716692894
2023-10-02,Jodhpur,17.9,0.0,9.1,15.02,2.4085193620236844
2023-10-03,Jodhpur,11.8,0.0,9.1,15.01,2.4062203871893644
2023-10-04,Jodhpur,11.8,0.0,7.4,15.040000000000001,2.3936121887946724
2023-10-05,Jodhpur,13.1,0.0,9.8,15.02,2.390411881981605
2023-10-06,Jodhpur,16.1,0.0,14.9,14.846666666666666,2.4003926881810136
2023-10-07,Jodhpur,10.4,0.0,9.2,14.666666666666666,2.261115582663243
2023-10-08,Jodhpur,14.6,2.9,9.2,14.65,2.2381873823749228
2023-10-09,Jodhpur,14.3,0.0,5.2,14.593333333333334,2.2712495927672287
2023-10-10,Jodhpur,15.2,0.0,9.2,14.629999999999999,2.2918370887523682
2023-10-11,Jodhpur,16.6,0.0,7.1,14.663333333333332,2.3031437784839737
2023-10-12,Jodhpur,9.6,0.0,12.7,14.683333333333334,2.3132427356472145
2023-10-13,Jodhpur,15.4,4.2,9.2,14.46,2.2953626413214203
2023-10-14,Jodhpur,13.0,0.0,8.6,14.483333333333333,2.278245443066266
2023-10-15,Jodhpur,15.3,0.0,9.4,14.266666666666667,2.0421984998146785
2023-10-16,Jodhpur,15.5,0.0,6.1,14.26,2.0376795457176597
2023-10-17,Jodhpur,15.4,0.0,13.7,14.163333333333332,2.0986832215390363
2023-10-18,Jodhpur,14.5,1.2,8.7,14.19,2.1522001573373766
2023-10-19,Jodhpur,15.1,0.0,13.2,14.326666666666666,2.1252072245143716
2023-10-20,Jodhpur,12.2,8.5,6.2,14.41,2.0710400518950283
2023-10-21,Jodhpur,13.8,0.0,8.0,14.486666666666668,2.063430911476906
2023-10-22,Jodhpur,17.4,0.0,7.1,14.513333333333332,2.0899980751246203
2023-10-23,Jodhpur,12.5,0.0,7.8,14.88,2.2980351427345465
2023-10-24,Jodhpur,16.4,0.0,7.3,14.956666666666667,2.3265607788048155
2023-10-25,Jodhpur,15.9,0.0,6.2,15.03,2.3397833675146407
2023-10-26,Jodhpur,16.1,0.0,6.1,15.12,2.397757573090311
2023-10-27,Jodhpur,11.4,0.0,10.1,15.140000000000002,2.412982129776821
2023-10-28,Jodhpur,13.2,0.0,7.9,15.406666666666666,2.2134281935083577
2023-10-29,Jodhpur,13.4,0.0,10.6,15.499999999999998,2.2714115313674803
2023-10-30,Jodhpur,15.5,0.0,11.8,15.623333333333335,2.23107880714235
2023-10-31,Jodhpur,11.5,0.0,6.0,15.576666666666666,2.2526127869249217
2023-11-01,Jodhpur,18.7,0.0,7.2,15.466666666666667,2.335532625265538
2023-11-02,Jodhpur,15.9,0.0,7.6,15.45,2.337807696879233
2023-11-03,Jodhpur,14.3,0.0,8.4,15.496666666666666,2.3321565176870274
2023-11-04,Jodhpur,15.4,0.3,7.4,15.586666666666668,2.3681410333898105
2023-11-05,Jodhpur,16.9,0.0,6.6,15.806666666666667,2.3491646840196703
2023-11-06,Jodhpur,21.4,0.0,7.6,15.940000000000001,2.344854969414475
2023-11-07,Jodhpur,16.9,0.0,8.2,15.923333333333334,2.3358795631057023
2023-11-08,Jodhpur,16.5,0.0,7.7,16.036666666666665,2.2447614623808145
2023-11-09,Jodhpur,17.9,0.6,12.9,16.066666666666666,2.2557716522573785
2023-11-10,Jodhpur,17.2,0.0,8.0,16.063333333333336,2.2561002871655935
2023-11-11,Jodhpur,17.6,0.0,11.4,15.930000000000001,2.3692207361394755
2023-11-12,Jodhpur,18.2,0.0,11.1,16.1,2.2106326134673946
2023-11-13,Jodhpur,16.7,0.0,7.4,16.096666666666668,2.2152268247425626
2023-11-14,Jodhpur,13.9,0.0,7.3,16.206666666666667,2.1578938220236825
2023-11-15,Jodhpur,12.2,0.0,7.4,16.196666666666665,2.161972811296004
2023-11-16,Jodhpur,14.9,0.0,6.0,16.37333333333333,1.9732579979410472
2023-11-17,Jodhpur,15.9,0.0,5.9,16.603333333333335,2.5666942825804946
2023-11-18,Jodhpur,17.8,0.0,7.9,16.74,2.6361675421616004
2023-11-19,Jodhpur,18.8,0.0,6.3,16.976666666666667,2.7267112100459037
2023-11-20,Jodhpur,17.8,0.0,23.7,17.233333333333334,2.928143266390363
2023-11-21,Jodhpur,16.9,0.0,6.4,17.32,2.9562791151882166
2023-11-22,Jodhpur,15.9,6.9,16.9,17.34333333333333,2.9921372056563076
2023-11-23,Jodhpur,17.3,4.4,9.9,17.459999999999997,3.04207279606409
2023-11-24,Jodhpur,15.8,0.0,5.5,17.5,3.036899507835437
2023-11-25,Jodhpur,12.1,2.9,6.0,17.523333333333333,3.042762281028874
2023-11-26,Jodhpur,16.5,0.0,13.8,17.603333333333335,3.065433910145956
2023-11-27,Jodhpur,13.1,0.0,15.0,17.843333333333337,3.3351506540273292
2023-11-28,Jodhpur,16.7,0.0,8.9,17.95,3.397539677777202
2023-11-29,Jodhpur,15.2,0.0,6.5,18.143333333333334,3.4877799809339667
2023-11-30,Jodhpur,16.8,0.3,10.6,18.40333333333333,3.4510851200381247
2023-12-01,Jodhpur,25.6,0.0,6.6,18.803333333333335,3.4023808432185056
2023-12-02,Jodhpur,20.0,0.0,8.0,19.12,3.4680213975398875
2023-12-03,Jodhpur,21.4,0.6,7.3,19.189999999999998,3.4216702918616084
2023-12-04,Jodhpur,23.1,0.0,7.5,19.263333333333332,3.4144200631758093
2023-12-05,Jodhpur,19.5,0.0,10.9,19.336666666666666,3.4277250255200045
2023-12-06,Jodhpur,22.1,0.0,15.7,19.439999999999998,3.4265293590274783
2023-12-07,Jodhpur,20.4,0.0,9.8,19.64333333333333,3.451504752636545
2023-12-08,Jodhpur,17.7,0.0,16.8,19.84,3.398539239955694
2023-12-09,Jodhpur,18.6,0.7,10.5,19.993333333333332,3.3837271159778353
2023-12-10,Jodhpur,19.6,0.0,13.4,20.17,3.294420570685094
2023-12-11,Jodhpur,24.8,0.0,5.8,20.509999999999998,2.940132532785928
2023-12-12,Jodhpur,21.4,0.0,9.7,20.746666666666666,2.891573170836286
2023-12-13,Jodhpur,22.5,2.0,7.7,21.05333333333333,2.516118155952537
2023-12-14,Jodhpur,21.7,0.7,5.6,21.243333333333336,2.3879992106126013
2023-12-15,Jodhpur,24.2,0.0,6.2,21.503333333333334,2.116516874055641
2023-12-16,Jodhpur,24.4,0.0,11.0,21.623333333333335,1.9349210682173126
2023-12-17,Jodhpur,18.0,2.0,5.4,21.586666666666666,1.8661657784465504
2023-12-18,Jodhpur,20.0,0.0,6.8,21.88,2.2585317171212616
2023-12-19,Jodhpur,21.0,0.0,6.7,22.186666666666667,2.7600266532115434
2023-12-20,Jodhpur,20.9,0.0,6.6,22.366666666666667,2.9882913274097946
2023-12-21,Jodhpur,23.0,0.0,8.0,22.413333333333334,2.952699913911084
2023-12-22,Jodhpur,21.8,0.0,7.9,22.6,3.10527915342421
2023-12-23,Jodhpur,21.9,0.0,7.4,22.89,3.293289938752884
2023-12-24,Jodhpur,21.1,0.7,6.3,23.259999999999998,3.3135666792645573
2023-12-25,Jodhpur,22.3,0.0,6.8,23.59666666666667,3.3367838462781663
2023-12-26,Jodhpur,23.6,0.0,8.3,23.873333333333335,3.3380701975362146
2023-12-27,Jodhpur,22.3,0.0,13.7,23.933333333333334,3.3713123744972195
2023-12-28,Jodhpur,22.4,0.0,9.1,24.113333333333333,3.375544230279912
2023-12-29,Jodhpur,23.0,0.0,12.3,24.426666666666666,3.6460591227293704
2023-12-30,Jodhpur,20.4,0.0,8.6,24.716666666666665,3.765733278717182
2023-12-31,Jodhpur,24.5,0.0,11.8,24.78666666666667,3.77530390038089
2024-01-01,Jodhpur,28.8,0.0,9.3,25.023333333333333,3.967860826721516
2024-01-02,Jodhpur,30.6,0.0,14.4,25.4,3.811416606948838
2024-01-03,Jodhpur,28.5,2.9,8.4,25.68,3.708182936379545
2024-01-04,Jodhpur,20.9,1.6,9.4,25.883333333333333,3.6086183556567537
2024-01-05,Jodhpur,27.7,0.0,9.3,25.953333333333333,3.528087626300092
2024-01-06,Jodhpur,29.1,0.0,9.4,26.173333333333336,3.543321384913151
2024-01-07,Jodhpur,28.8,0.0,7.0,26.396666666666665,3.468526799798551
2024-01-08,Jodhpur,28.7,0.0,7.4,26.6,3.3733233383162107
2024-01-09,Jodhpur,27.9,0.0,6.0,26.946666666666665,3.3226218701434047
2024-01-10,Jodhpur,26.6,1.5,6.4,27.183333333333334,3.231854739537731
2024-01-11,Jodhpur,26.8,0.0,5.9,27.363333333333333,3.1752798772473274
2024-01-12,Jodhpur,31.9,0.0,5.7,27.540000000000003,3.0278705388442924
2024-01-13,Jodhpur,30.4,0.0,6.0,27.719999999999995,2.8680643478571914
2024-01-14,Jodhpur,26.3,1.6,6.2,27.846666666666668,2.7331595122753902
2024-01-15,Jodhpur,31.5,0.0,10.4,28.156666666666663,2.3615721434051
2024-01-16,Jodhpur,29.3,0.0,6.5,28.32333333333333,2.2692370483513624
2024-01-17,Jodhpur,28.4,0.0,9.3,28.3,2.267765115855446
2024-01-18,Jodhpur,27.1,13.6,5.8,28.493333333333332,2.6803156444762606
2024-01-19,Jodhpur,23.0,0.0,9.2,28.66,2.831911746141153
2024-01-20,Jodhpur,29.6,0.2,5.5,29.15,2.712137469814833
2024-01-21,Jodhpur,28.5,0.7,6.5,29.293333333333333,2.7462743833249683
2024-01-22,Jodhpur,28.0,2.4,5.7,29.5,2.956465737189186
2024-01-23,Jodhpur,31.5,0.0,6.4,29.696666666666665,3.1009990974361843
2024-01-24,Jodhpur,29.4,0.0,5.3,29.973333333333333,3.3677920049354175
