DATE,CITY,TEMP,PRCP,WDSP
2024-02-24,Mumbai,30.5,1.3,7.2
2024-02-24,Delhi,29.7,0.0,11.2
2024-02-24,Dehradun,24.5,0.0,7.3
2024-02-24,Jodhpur,30.5,1.0,9.3
2024-02-25,Mumbai,28.5,0.0,6.0
2024-02-25,Delhi,33.7,0.0,5.6
2024-02-25,Dehradun,27.3,0.0,8.0
2024-02-25,Jodhpur,33.9,0.0,7.5
2024-02-26,Mumbai,28.8,0.0,7.5
2024-02-26,Delhi,28.4,0.0,11.6
2024-02-26,Dehradun,23.7,0.0,6.3
2024-02-26,Jodhpur,34.4,0.0,10.7
2024-02-27,Mumbai,30.0,0.0,6.4
2024-02-27,Delhi,35.3,0.0,7.8
2024-02-27,Dehradun,29.6,0.0,9.6
2024-02-27,Jodhpur,35.9,0.0,6.7
2024-02-28,Mumbai,26.0,0.0,6.5
2024-02-28,Delhi,34.1,0.0,8.8
2024-02-28,Dehradun,23.5,0.6,12.8
2024-02-28,Jodhpur,36.0,0.0,6.1
2024-02-29,Mumbai,32.3,0.0,6.7
2024-02-29,Delhi,31.9,0.0,14.9
2024-02-29,Dehradun,26.3,0.0,7.5
2024-02-29,Jodhpur,34.9,4.1,11.2
2024-03-01,Mumbai,27.8,0.0,9.8
2024-03-01,Delhi,38.0,0.0,10.1
2024-03-01,Dehradun,29.1,0.0,7.8
2024-03-01,Jodhpur,40.3,0.0,11.2
2024-03-02,Mumbai,29.3,0.0,7.1
2024-03-02,Delhi,37.0,0.0,12.5
2024-03-02,Dehradun,27.3,0.0,14.2
2024-03-02,Jodhpur,41.4,0.0,9.6
2024-03-03,Mumbai,29.4,0.0,10.3
2024-03-03,Delhi,37.7,4.0,8.7
2024-03-03,Dehradun,31.8,1.1,13.4
2024-03-03,Jodhpur,41.5,0.0,8.2
2024-03-04,Mumbai,32.5,0.0,9.9
2024-03-04,Delhi,39.0,0.0,8.2
2024-03-04,Dehradun,30.3,0.0,7.2
2024-03-04,Jodhpur,37.4,0.0,8.9
2024-03-05,Mumbai,30.0,0.0,8.5
2024-03-05,Delhi,37.3,0.0,7.2
2024-03-05,Dehradun,29.8,0.0,14.1
2024-03-05,Jodhpur,36.1,0.0,6.0
2024-03-06,Mumbai,29.0,0.0,7.4
2024-03-06,Delhi,39.0,0.0,7.3
2024-03-06,Dehradun,31.7,0.8,6.6
2024-03-06,Jodhpur,40.5,0.0,10.4
2024-03-07,Mumbai,33.3,0.0,10.7
2024-03-07,Delhi,38.0,0.0,5.8
2024-03-07,Dehradun,29.9,0.0,5.2
2024-03-07,Jodhpur,40.5,0.9,6.2
2024-03-08,Mumbai,31.0,0.0,14.0
2024-03-08,Delhi,38.8,0.0,6.6
2024-03-08,Dehradun,28.9,0.0,6.8
2024-03-08,Jodhpur,39.4,0.0,7.7
2024-03-09,Mumbai,30.7,0.0,7.6
2024-03-09,Delhi,34.8,0.0,5.7
2024-03-09,Dehradun,29.2,0.0,6.0
2024-03-09,Jodhpur,39.5,0.0,10.3
2024-03-10,Mumbai,33.5,0.0,10.3
2024-03-10,Delhi,37.8,0.0,9.7
2024-03-10,Dehradun,30.2,4.6,11.0
2024-03-10,Jodhpur,38.9,0.0,11.1
2024-03-11,Mumbai,25.9,0.0,6.8
2024-03-11,Delhi,36.1,0.0,9.4
2024-03-11,Dehradun,31.8,0.0,9.4
2024-03-11,Jodhpur,40.4,0.0,11.4
2024-03-12,Mumbai,32.9,0.0,6.9
2024-03-12,Delhi,36.9,0.0,10.5
2024-03-12,Dehradun,30.3,10.3,6.0
2024-03-12,Jodhpur,40.5,0.0,6.2
2024-03-13,Mumbai,29.4,0.0,10.8
2024-03-13,Delhi,38.3,0.0,13.0
2024-03-13,Dehradun,32.3,0.0,8.1
2024-03-13,Jodhpur,41.7,0.0,6.1
2024-03-14,Mumbai,30.8,0.0,8.2
2024-03-14,Delhi,37.2,0.0,10.6
2024-03-14,Dehradun,30.9,0.0,8.9
2024-03-14,Jodhpur,43.0,0.0,8.1
2024-03-15,Mumbai,33.3,0.0,11.8
2024-03-15,Delhi,39.2,0.0,13.5
2024-03-15,Dehradun,30.5,0.0,9.0
2024-03-15,Jodhpur,38.7,0.0,7.3
2024-03-16,Mumbai,31.7,0.0,7.4
2024-03-16,Delhi,38.8,0.0,8.2
2024-03-16,Dehradun,32.5,4.6,5.6
2024-03-16,Jodhpur,39.3,0.0,6.4
2024-03-17,Mumbai,29.5,0.0,6.4
2024-03-17,Delhi,39.0,0.0,11.2
2024-03-17,Dehradun,28.9,0.0,5.4
2024-03-17,Jodhpur,35.4,0.0,17.0
2024-03-18,Mumbai,31.6,0.0,10.9
2024-03-18,Delhi,37.6,0.0,5.3
2024-03-18,Dehradun,31.2,0.0,14.7
2024-03-18,Jodhpur,38.9,0.0,5.3
2024-03-19,Mumbai,29.0,0.0,11.1
2024-03-19,Delhi,38.6,10.0,7.7
2024-03-19,Dehradun,29.7,0.2,12.5
2024-03-19,Jodhpur,40.1,0.0,10.4
2024-03-20,Mumbai,30.5,0.0,6.2
2024-03-20,Delhi,39.4,0.0,11.2
2024-03-20,Dehradun,29.2,0.0,14.1
2024-03-20,Jodhpur,43.3,0.0,6.4
2024-03-21,Mumbai,29.5,0.0,6.6
2024-03-21,Delhi,37.7,0.0,7.5
2024-03-21,Dehradun,27.8,0.0,6.6
2024-03-21,Jodhpur,35.9,0.0,5.4
2024-03-22,Mumbai,28.4,0.0,16.6
2024-03-22,Delhi,41.7,0.0,10.7
2024-03-22,Dehradun,29.2,0.0,5.8
2024-03-22,Jodhpur,40.1,0.0,9.6
2024-03-23,Mumbai,29.8,0.0,9.4
2024-03-23,Delhi,35.6,0.0,7.1
2024-03-23,Dehradun,29.9,0.0,15.9
2024-03-23,Jodhpur,38.4,0.0,9.6
2024-03-24,Mumbai,36.4,3.5,6.4
2024-03-24,Delhi,36.4,0.0,6.6
2024-03-24,Dehradun,28.9,0.0,8.3
2024-03-24,Jodhpur,42.1,0.0,6.0
2024-03-25,Mumbai,31.5,0.0,12.5
2024-03-25,Delhi,34.0,0.0,8.2
2024-03-25,Dehradun,32.4,0.0,7.6
2024-03-25,Jodhpur,38.9,0.0,6.1
2024-03-26,Mumbai,29.6,0.0,11.0
2024-03-26,Delhi,37.9,0.0,8.9
2024-03-26,Dehradun,33.8,0.0,14.1
2024-03-26,Jodhpur,40.2,0.0,6.9
2024-03-27,Mumbai,31.8,0.0,6.6
2024-03-27,Delhi,37.2,0.0,9.9
2024-03-27,Dehradun,29.6,0.0,8.3
2024-03-27,Jodhpur,41.3,0.0,10.1
2024-03-28,Mumbai,30.3,0.0,6.8
2024-03-28,Delhi,39.2,0.0,8.0
2024-03-28,Dehradun,31.9,0.0,6.8
2024-03-28,Jodhpur,39.3,0.0,10.9
2024-03-29,Mumbai,30.3,0.0,10.5
2024-03-29,Delhi,38.6,0.0,7.2
2024-03-29,Dehradun,33.8,0.0,6.3
2024-03-29,Jodhpur,40.2,0.0,8.0
2024-03-30,Mumbai,27.9,0.0,7.6
2024-03-30,Delhi,40.3,0.0,7.7
2024-03-30,Dehradun,29.8,0.9,12.9
2024-03-30,Jodhpur,42.0,0.0,5.5
2024-03-31,Mumbai,33.1,0.3,11.7
2024-03-31,Delhi,35.3,0.0,6.6
2024-03-31,Dehradun,27.9,0.0,10.5
2024-03-31,Jodhpur,40.2,0.0,10.7
2024-04-01,Mumbai,32.3,0.0,7.3
2024-04-01,Delhi,41.2,0.0,9.0
2024-04-01,Dehradun,32.2,0.0,7.2
2024-04-01,Jodhpur,41.9,0.0,7.6
2024-04-02,Mumbai,31.2,0.0,8.6
2024-04-02,Delhi,44.7,1.9,14.2
2024-04-02,Dehradun,28.1,0.0,7.7
2024-04-02,Jodhpur,40.7,0.0,5.9
2024-04-03,Mumbai,36.2,0.0,10.1
2024-04-03,Delhi,41.9,0.0,7.0
2024-04-03,Dehradun,31.4,7.9,7.7
2024-04-03,Jodhpur,42.0,0.0,6.7
2024-04-04,Mumbai,32.3,0.0,8.5
2024-04-04,Delhi,40.2,0.0,13.7
2024-04-04,Dehradun,34.7,0.0,9.6
2024-04-04,Jodhpur,42.7,0.0,18.1
2024-04-05,Mumbai,26.5,0.0,11.6
2024-04-05,Delhi,45.1,0.0,7.5
2024-04-05,Dehradun,32.6,0.0,8.2
2024-04-05,Jodhpur,42.5,0.0,11.8
2024-04-06,Mumbai,35.2,0.0,7.7
2024-04-06,Delhi,41.7,0.0,11.7
2024-04-06,Dehradun,31.4,0.0,9.3
2024-04-06,Jodhpur,42.9,0.0,5.6
2024-04-07,Mumbai,33.1,0.0,5.4
2024-04-07,Delhi,41.5,0.0,9.3
2024-04-07,Dehradun,34.1,0.0,5.1
2024-04-07,Jodhpur,44.2,0.0,11.6
2024-04-08,Mumbai,35.5,0.0,5.7
2024-04-08,Delhi,41.3,0.0,5.4
2024-04-08,Dehradun,33.2,0.0,12.4
2024-04-08,Jodhpur,40.5,0.0,7.7
2024-04-09,Mumbai,32.1,0.0,5.8
2024-04-09,Delhi,41.1,0.0,5.5
2024-04-09,Dehradun,31.6,0.0,15.3
2024-04-09,Jodhpur,42.4,0.0,6.0
2024-04-10,Mumbai,29.9,0.0,5.6
2024-04-10,Delhi,41.2,0.0,6.0
2024-04-10,Dehradun,33.8,0.0,8.8
2024-04-10,Jodhpur,38.1,0.0,5.5
2024-04-11,Mumbai,30.2,0.0,7.9
2024-04-11,Delhi,42.5,0.0,9.7
2024-04-11,Dehradun,33.4,0.0,7.6
2024-04-11,Jodhpur,38.7,0.0,10.1
2024-04-12,Mumbai,32.2,1.6,8.1
2024-04-12,Delhi,39.6,3.9,6.8
2024-04-12,Dehradun,30.6,3.8,7.1
2024-04-12,Jodhpur,44.7,0.0,8.4
2024-04-13,Mumbai,28.6,0.0,9.2
2024-04-13,Delhi,41.0,0.0,13.3
2024-04-13,Dehradun,30.5,0.0,6.5
2024-04-13,Jodhpur,43.3,0.0,12.3
2024-04-14,Mumbai,30.4,0.0,9.1
2024-04-14,Delhi,39.9,0.0,6.8
2024-04-14,Dehradun,31.8,0.0,12.0
2024-04-14,Jodhpur,42.1,0.0,7.9
2024-04-15,Mumbai,33.2,0.0,12.4
2024-04-15,Delhi,38.1,0.0,9.2
2024-04-15,Dehradun,31.3,0.0,8.4
2024-04-15,Jodhpur,43.4,0.0,7.7
2024-04-16,Mumbai,27.9,5.6,17.2
2024-04-16,Delhi,39.1,0.0,8.1
2024-04-16,Dehradun,33.0,0.0,8.7
2024-04-16,Jodhpur,45.3,0.0,16.5
2024-04-17,Mumbai,33.3,0.0,5.9
2024-04-17,Delhi,43.4,1.4,7.0
2024-04-17,Dehradun,35.1,0.0,12.1
2024-04-17,Jodhpur,37.5,0.0,8.3
2024-04-18,Mumbai,29.8,0.0,8.8
2024-04-18,Delhi,41.3,0.0,9.0
2024-04-18,Dehradun,33.5,0.0,7.7
2024-04-18,Jodhpur,42.6,0.0,10.4
2024-04-19,Mumbai,31.1,0.0,6.6
2024-04-19,Delhi,38.7,0.0,8.0
2024-04-19,Dehradun,32.0,0.0,9.3
2024-04-19,Jodhpur,40.5,0.0,10.6
2024-04-20,Mumbai,35.6,0.0,7.0
2024-04-20,Delhi,44.9,0.0,16.5
2024-04-20,Dehradun,32.0,0.0,8.0
2024-04-20,Jodhpur,40.7,0.0,11.1
2024-04-21,Mumbai,32.2,0.0,8.8
2024-04-21,Delhi,38.3,0.0,11.3
2024-04-21,Dehradun,31.5,0.0,6.3
2024-04-21,Jodhpur,41.9,0.0,6.7
2024-04-22,Mumbai,34.7,0.0,16.4
2024-04-22,Delhi,39.9,0.0,12.0
2024-04-22,Dehradun,34.1,1.3,5.9
2024-04-22,Jodhpur,41.5,0.0,5.9
2024-04-23,Mumbai,33.4,0.0,6.2
2024-04-23,Delhi,38.5,0.0,8.0
2024-04-23,Dehradun,29.9,0.0,12.3
2024-04-23,Jodhpur,43.0,0.0,6.8
2024-04-24,Mumbai,31.1,0.0,17.1
2024-04-24,Delhi,40.6,0.0,6.0
2024-04-24,Dehradun,30.0,0.0,8.0
2024-04-24,Jodhpur,40.5,0.0,10.5
2024-04-25,Mumbai,34.9,0.0,8.5
2024-04-25,Delhi,36.9,0.0,10.2
2024-04-25,Dehradun,32.2,3.2,8.2
2024-04-25,Jodhpur,38.5,0.0,7.0
2024-04-26,Mumbai,32.8,0.0,7.3
2024-04-26,Delhi,38.0,0.0,6.5
2024-04-26,Dehradun,34.8,0.0,7.2
2024-04-26,Jodhpur,44.4,0.0,9.2
2024-04-27,Mumbai,31.5,0.0,6.7
2024-04-27,Delhi,41.3,2.4,7.5
2024-04-27,Dehradun,35.0,0.0,10.0
2024-04-27,Jodhpur,39.6,0.0,16.5
2024-04-28,Mumbai,31.1,2.9,10.0
2024-04-28,Delhi,40.8,0.2,11.0
2024-04-28,Dehradun,31.3,0.0,9.9
2024-04-28,Jodhpur,42.9,2.3,12.9
2024-04-29,Mumbai,32.2,0.0,8.4
2024-04-29,Delhi,36.3,3.1,13.4
2024-04-29,Dehradun,32.8,0.0,10.9
2024-04-29,Jodhpur,39.9,0.7,5.5
2024-04-30,Mumbai,34.4,4.9,7.7
2024-04-30,Delhi,36.6,13.2,10.8
2024-04-30,Dehradun,30.2,0.0,8.3
2024-04-30,Jodhpur,41.5,0.0,6.2
2024-05-01,Mumbai,33.4,0.0,7.6
2024-05-01,Delhi,35.6,0.0,8.4
2024-05-01,Dehradun,27.5,0.0,7.3
2024-05-01,Jodhpur,40.7,0.0,5.8
2024-05-02,Mumbai,32.6,0.0,8.6
2024-05-02,Delhi,39.6,0.0,10.8
2024-05-02,Dehradun,29.4,3.5,10.1
2024-05-02,Jodhpur,38.3,0.0,11.8
2024-05-03,Mumbai,29.4,0.0,6.6
2024-05-03,Delhi,39.1,0.0,7.3
2024-05-03,Dehradun,25.7,2.5,6.1
2024-05-03,Jodhpur,37.8,0.0,7.6
2024-05-04,Mumbai,30.6,0.0,11.4
2024-05-04,Delhi,37.4,0.0,8.1
2024-05-04,Dehradun,33.9,5.2,8.4
2024-05-04,Jodhpur,41.9,0.0,10.5
2024-05-05,Mumbai,32.0,3.4,7.1
2024-05-05,Delhi,37.4,0.0,12.6
2024-05-05,Dehradun,31.3,0.0,7.7
2024-05-05,Jodhpur,38.6,0.0,6.3
2024-05-06,Mumbai,30.3,0.0,7.9
2024-05-06,Delhi,41.4,0.0,8.7
2024-05-06,Dehradun,29.1,0.0,5.2
2024-05-06,Jodhpur,38.5,0.0,7.2
2024-05-07,Mumbai,31.8,0.0,7.3
2024-05-07,Delhi,41.6,0.0,7.7
2024-05-07,Dehradun,32.4,2.2,5.7
2024-05-07,Jodhpur,42.1,0.0,8.1
2024-05-08,Mumbai,31.0,1.1,10.1
2024-05-08,Delhi,40.5,0.0,10.2
2024-05-08,Dehradun,29.3,0.0,6.3
2024-05-08,Jodhpur,38.7,0.0,7.6
2024-05-09,Mumbai,32.5,0.0,8.2
2024-05-09,Delhi,39.6,0.0,13.2
2024-05-09,Dehradun,30.4,0.0,6.4
2024-05-09,Jodhpur,40.8,0.0,16.1
2024-05-10,Mumbai,33.0,0.0,9.1
2024-05-10,Delhi,36.3,0.0,7.8
2024-05-10,Dehradun,27.3,0.0,6.2
2024-05-10,Jodhpur,40.9,0.0,5.6
2024-05-11,Mumbai,30.6,0.0,6.1
2024-05-11,Delhi,35.8,0.0,8.4
2024-05-11,Dehradun,28.9,0.0,5.9
2024-05-11,Jodhpur,39.0,0.0,5.8
2024-05-12,Mumbai,33.7,1.4,10.4
2024-05-12,Delhi,39.8,0.0,11.9
2024-05-12,Dehradun,31.2,2.6,10.9
2024-05-12,Jodhpur,38.6,0.0,8.1
2024-05-13,Mumbai,28.2,0.0,6.3
2024-05-13,Delhi,37.7,0.0,7.2
2024-05-13,Dehradun,31.0,0.0,6.8
2024-05-13,Jodhpur,39.4,0.0,8.2
2024-05-14,Mumbai,29.7,0.0,7.4
2024-05-14,Delhi,38.3,0.0,13.9
2024-05-14,Dehradun,28.8,0.0,7.2
2024-05-14,Jodhpur,45.6,0.4,11.0
2024-05-15,Mumbai,31.8,0.0,12.9
2024-05-15,Delhi,39.4,0.0,6.4
2024-05-15,Dehradun,28.6,0.0,14.1
2024-05-15,Jodhpur,41.3,0.0,8.6
2024-05-16,Mumbai,31.5,0.0,5.3
2024-05-16,Delhi,38.4,0.0,12.9
2024-05-16,Dehradun,28.6,6.8,5.8
2024-05-16,Jodhpur,42.3,0.0,7.5
2024-05-17,Mumbai,32.8,0.0,6.6
2024-05-17,Delhi,36.6,0.0,10.4
2024-05-17,Dehradun,28.3,0.0,7.2
2024-05-17,Jodhpur,41.6,0.0,6.6
2024-05-18,Mumbai,29.8,0.0,6.8
2024-05-18,Delhi,36.2,0.0,7.8
2024-05-18,Dehradun,33.5,0.0,7.2
2024-05-18,Jodhpur,41.2,0.0,9.5
2024-05-19,Mumbai,30.1,0.0,10.2
2024-05-19,Delhi,40.9,0.0,11.8
2024-05-19,Dehradun,27.6,0.0,9.6
2024-05-19,Jodhpur,41.8,0.0,6.9
2024-05-20,Mumbai,33.3,0.8,8.3
2024-05-20,Delhi,36.0,0.0,6.5
2024-05-20,Dehradun,28.8,0.0,10.7
2024-05-20,Jodhpur,40.4,5.9,7.7
2024-05-21,Mumbai,32.0,0.0,6.8
2024-05-21,Delhi,40.3,0.0,7.9
2024-05-21,Dehradun,33.3,1.0,5.7
2024-05-21,Jodhpur,42.8,0.0,8.5
2024-05-22,Mumbai,32.8,0.0,8.4
2024-05-22,Delhi,35.0,0.0,7.5
2024-05-22,Dehradun,30.4,0.0,10.7
2024-05-22,Jodhpur,40.4,0.0,7.5
2024-05-23,Mumbai,30.8,0.0,10.4
2024-05-23,Delhi,39.6,1.5,10.9
2024-05-23,Dehradun,28.9,0.0,6.4
2024-05-23,Jodhpur,44.8,0.0,13.0
2024-05-24,Mumbai,32.8,0.0,13.7
2024-05-24,Delhi,37.9,0.0,10.5
2024-05-24,Dehradun,32.7,0.4,10.9
2024-05-24,Jodhpur,38.3,9.6,11.8
2024-05-25,Mumbai,29.3,0.0,7.4
2024-05-25,Delhi,40.0,0.0,8.9
2024-05-25,Dehradun,30.5,0.0,8.2
2024-05-25,Jodhpur,42.4,0.0,6.5
2024-05-26,Mumbai,30.4,0.0,5.9
2024-05-26,Delhi,37.4,0.0,8.7
2024-05-26,Dehradun,26.7,0.0,6.7
2024-05-26,Jodhpur,40.5,0.0,9.6
2024-05-27,Mumbai,34.8,0.0,10.1
2024-05-27,Delhi,37.6,0.0,8.6
2024-05-27,Dehradun,30.7,0.0,7.3
2024-05-27,Jodhpur,40.6,0.0,7.2
2024-05-28,Mumbai,31.9,0.0,8.2
2024-05-28,Delhi,37.5,0.0,7.9
2024-05-28,Dehradun,31.9,0.0,10.3
2024-05-28,Jodhpur,39.6,0.0,10.5
2024-05-29,Mumbai,31.2,0.0,8.2
2024-05-29,Delhi,37.1,1.9,10.3
2024-05-29,Dehradun,35.0,0.0,7.8
2024-05-29,Jodhpur,39.5,0.0,8.2
2024-05-30,Mumbai,29.4,2.8,6.4
2024-05-30,Delhi,36.3,0.0,9.9
2024-05-30,Dehradun,27.6,0.0,6.9
2024-05-30,Jodhpur,41.8,0.0,10.9
2024-05-31,Mumbai,34.4,0.0,16.1
2024-05-31,Delhi,43.6,0.0,7.5
2024-05-31,Dehradun,29.2,0.0,9.5
2024-05-31,Jodhpur,37.5,0.0,7.8
2024-06-01,Mumbai,29.8,13.9,9.7
2024-06-01,Delhi,28.7,0.0,10.2
2024-06-01,Dehradun,25.6,9.6,13.0
2024-06-01,Jodhpur,32.3,0.0,7.2
2024-06-02,Mumbai,30.3,30.1,6.1
2024-06-02,Delhi,35.0,32.6,10.4
2024-06-02,Dehradun,25.6,0.2,9.9
2024-06-02,Jodhpur,34.3,0.0,7.8
2024-06-03,Mumbai,30.1,0.1,10.7
2024-06-03,Delhi,30.0,5.2,12.9
2024-06-03,Dehradun,25.2,21.7,7.2
2024-06-03,Jodhpur,34.7,1.1,13.2
2024-06-04,Mumbai,24.1,11.2,6.1
2024-06-04,Delhi,29.6,0.0,9.6
2024-06-04,Dehradun,28.2,33.7,10.9
2024-06-04,Jodhpur,36.0,0.0,12.3
2024-06-05,Mumbai,27.8,0.9,6.9
2024-06-05,Delhi,35.2,10.3,17.2
2024-06-05,Dehradun,29.0,21.2,10.8
2024-06-05,Jodhpur,33.9,0.0,7.3
2024-06-06,Mumbai,28.7,19.1,12.2
2024-06-06,Delhi,32.9,18.2,8.5
2024-06-06,Dehradun,26.2,2.8,5.6
2024-06-06,Jodhpur,33.2,0.0,8.3
2024-06-07,Mumbai,27.9,0.3,8.9
2024-06-07,Delhi,33.1,0.0,10.1
2024-06-07,Dehradun,28.4,17.2,8.3
2024-06-07,Jodhpur,36.2,0.0,6.0
2024-06-08,Mumbai,31.2,0.5,16.2
2024-06-08,Delhi,32.2,22.7,10.5
2024-06-08,Dehradun,28.3,32.9,8.5
2024-06-08,Jodhpur,34.8,0.0,8.2
2024-06-09,Mumbai,28.0,26.9,6.8
2024-06-09,Delhi,31.5,37.1,18.8
2024-06-09,Dehradun,22.4,9.2,6.4
2024-06-09,Jodhpur,35.1,0.0,6.2
2024-06-10,Mumbai,33.4,17.1,6.2
2024-06-10,Delhi,29.4,10.2,5.9
2024-06-10,Dehradun,25.9,0.0,8.5
2024-06-10,Jodhpur,34.5,2.5,9.4
2024-06-11,Mumbai,28.2,2.8,6.8
2024-06-11,Delhi,30.7,0.0,7.2
2024-06-11,Dehradun,26.5,1.9,8.5
2024-06-11,Jodhpur,35.2,0.0,8.7
2024-06-12,Mumbai,27.7,19.4,8.6
2024-06-12,Delhi,36.1,3.2,9.5
2024-06-12,Dehradun,21.9,9.6,8.7
2024-06-12,Jodhpur,37.9,0.0,9.6
2024-06-13,Mumbai,30.2,0.0,5.6
2024-06-13,Delhi,30.2,2.6,6.5
2024-06-13,Dehradun,23.9,0.0,11.0
2024-06-13,Jodhpur,35.1,0.2,20.8
2024-06-14,Mumbai,31.8,26.0,12.6
2024-06-14,Delhi,27.7,9.0,6.9
2024-06-14,Dehradun,26.7,0.0,8.2
2024-06-14,Jodhpur,39.6,0.9,7.5
2024-06-15,Mumbai,26.0,26.5,6.0
2024-06-15,Delhi,32.2,0.0,6.5
2024-06-15,Dehradun,26.1,0.0,6.1
2024-06-15,Jodhpur,34.6,4.1,16.8
2024-06-16,Mumbai,31.3,4.0,6.4
2024-06-16,Delhi,32.7,9.7,7.8
2024-06-16,Dehradun,24.2,4.4,10.1
2024-06-16,Jodhpur,34.0,0.0,5.8
2024-06-17,Mumbai,30.3,1.4,10.4
2024-06-17,Delhi,33.4,0.0,7.1
2024-06-17,Dehradun,27.9,0.0,7.4
2024-06-17,Jodhpur,35.9,1.1,6.7
2024-06-18,Mumbai,29.6,13.0,10.8
2024-06-18,Delhi,31.0,7.1,8.0
2024-06-18,Dehradun,27.8,47.4,9.2
2024-06-18,Jodhpur,34.1,0.0,12.1
2024-06-19,Mumbai,31.0,9.4,7.7
2024-06-19,Delhi,29.8,25.2,8.3
2024-06-19,Dehradun,27.4,0.0,11.4
2024-06-19,Jodhpur,34.9,0.0,8.6
2024-06-20,Mumbai,29.7,11.8,11.6
2024-06-20,Delhi,32.6,10.5,14.9
2024-06-20,Dehradun,24.9,0.0,6.7
2024-06-20,Jodhpur,36.2,0.0,5.7
2024-06-21,Mumbai,30.7,0.0,10.3
2024-06-21,Delhi,31.5,12.3,9.0
2024-06-21,Dehradun,30.3,22.8,6.2
2024-06-21,Jodhpur,36.8,0.0,7.2
2024-06-22,Mumbai,28.6,6.8,17.8
2024-06-22,Delhi,26.3,17.7,8.5
2024-06-22,Dehradun,27.8,17.0,6.4
2024-06-22,Jodhpur,31.7,0.0,7.7
2024-06-23,Mumbai,30.9,54.8,7.4
2024-06-23,Delhi,30.4,24.0,11.1
2024-06-23,Dehradun,26.8,5.2,6.8
2024-06-23,Jodhpur,30.6,0.0,7.9
2024-06-24,Mumbai,28.0,0.0,10.8
2024-06-24,Delhi,29.5,0.0,11.9
2024-06-24,Dehradun,24.9,2.7,7.4
2024-06-24,Jodhpur,31.7,0.0,10.6
2024-06-25,Mumbai,31.6,9.0,7.0
2024-06-25,Delhi,30.5,0.0,11.4
2024-06-25,Dehradun,24.7,10.2,5.4
2024-06-25,Jodhpur,38.3,0.0,9.2
2024-06-26,Mumbai,31.1,8.0,9.4
2024-06-26,Delhi,31.1,0.5,8.7
2024-06-26,Dehradun,26.3,6.0,7.0
2024-06-26,Jodhpur,33.2,0.0,21.3
2024-06-27,Mumbai,31.2,7.9,10.7
2024-06-27,Delhi,31.7,0.0,10.6
2024-06-27,Dehradun,28.9,20.8,5.5
2024-06-27,Jodhpur,34.7,0.0,7.7
2024-06-28,Mumbai,29.1,13.4,12.2
2024-06-28,Delhi,31.5,35.5,10.9
2024-06-28,Dehradun,26.3,70.3,7.9
2024-06-28,Jodhpur,37.8,0.0,20.1
2024-06-29,Mumbai,29.6,0.0,8.6
2024-06-29,Delhi,30.0,0.0,15.2
2024-06-29,Dehradun,26.9,1.4,15.7
2024-06-29,Jodhpur,33.9,0.0,7.0
2024-06-30,Mumbai,26.9,30.7,7.3
2024-06-30,Delhi,32.7,2.3,12.0
2024-06-30,Dehradun,26.5,31.1,5.2
2024-06-30,Jodhpur,34.1,0.0,6.3
2024-07-01,Mumbai,29.0,3.5,9.6
2024-07-01,Delhi,28.3,0.0,9.4
2024-07-01,Dehradun,20.8,21.1,8.0
2024-07-01,Jodhpur,29.0,1.3,9.0
2024-07-02,Mumbai,29.3,8.5,5.2
2024-07-02,Delhi,28.3,0.7,8.0
2024-07-02,Dehradun,22.0,0.0,7.1
2024-07-02,Jodhpur,28.6,0.0,7.1
2024-07-03,Mumbai,26.0,31.2,6.1
2024-07-03,Delhi,25.9,46.3,11.0
2024-07-03,Dehradun,18.2,0.0,6.7
2024-07-03,Jodhpur,27.8,0.0,7.6
2024-07-04,Mumbai,27.3,0.0,8.8
2024-07-04,Delhi,25.4,19.5,6.2
2024-07-04,Dehradun,19.1,0.0,15.3
2024-07-04,Jodhpur,30.5,0.0,8.7
2024-07-05,Mumbai,25.0,21.5,6.5
2024-07-05,Delhi,23.8,0.0,6.2
2024-07-05,Dehradun,21.5,17.8,5.7
2024-07-05,Jodhpur,25.3,0.0,5.9
2024-07-06,Mumbai,29.8,14.1,6.1
2024-07-06,Delhi,23.9,3.8,7.3
2024-07-06,Dehradun,19.2,0.0,13.6
2024-07-06,Jodhpur,27.7,0.0,12.0
2024-07-07,Mumbai,29.3,2.5,17.2
2024-07-07,Delhi,26.1,18.6,6.8
2024-07-07,Dehradun,23.3,0.0,6.8
2024-07-07,Jodhpur,30.4,0.0,15.4
2024-07-08,Mumbai,25.6,8.5,19.4
2024-07-08,Delhi,27.1,3.4,6.6
2024-07-08,Dehradun,21.7,19.2,8.3
2024-07-08,Jodhpur,26.1,0.0,12.9
2024-07-09,Mumbai,26.5,0.0,8.9
2024-07-09,Delhi,21.5,1.5,6.3
2024-07-09,Dehradun,19.5,22.5,7.2
2024-07-09,Jodhpur,30.5,0.0,10.5
2024-07-10,Mumbai,28.3,18.1,14.9
2024-07-10,Delhi,24.5,0.0,9.4
2024-07-10,Dehradun,18.5,0.0,5.7
2024-07-10,Jodhpur,28.3,0.0,8.5
2024-07-11,Mumbai,23.6,33.1,7.5
2024-07-11,Delhi,29.3,30.4,6.8
2024-07-11,Dehradun,19.2,33.0,5.2
2024-07-11,Jodhpur,28.0,0.0,9.6
2024-07-12,Mumbai,23.6,0.0,9.5
2024-07-12,Delhi,27.4,1.7,6.6
2024-07-12,Dehradun,20.0,0.0,8.8
